"post_id","stock_code","stock_name","title","author","publish_time","reads","comments"
"391528425","002055","ST得润","回复@黑马挖掘机2024: 请问ST得润会退市吗？只要不退市，我就不害怕。//@黑马挖掘机2024:回复@黑马挖掘机2024:还是那句话，黑马老师只做马前炮！只做格局的投资者，不看短期波动！$ST得润(SZ002055)$","烟雨江南3567","2026-05-28 08:25:58","8836","1"
"391528860","002055","ST得润","$ST得润(SZ002055)$ 本来就一层仓，看好你，两天天地搞这么恶心，今年慢慢挪仓位干你","秦如许","2026-05-28 08:27:57","10295","0"
"391539550","002055","ST得润","$ST得润(SZ002055)$ 这种B点。错了嘛？有人觉得这是错误的B点？","勤劳的稳赚小水族馆","2026-05-28 09:15:09","9750","9"
"391540160","002055","ST得润","$ST得润(SZ002055)$ 市销率先跑到5再来出","无敌菜刀","2026-05-28 09:18:19","7087","0"
"391542051","002055","ST得润","$ST得润(SZ002055)$ 这个买点，我是不怕，拿一年再说","上善若水轻舞","2026-05-28 09:26:30","9576","0"
"391542908","002055","ST得润","$ST得润(SZ002055)$ 回到上周五附近的价格。 上周五看好的人，过了四天，难道就不看好了？除非是来玩短线的，那估计要受折磨了。","单纯的大白菜","2026-05-28 09:30:15","7432","3"
"391543800","002055","ST得润","$ST得润(SZ002055)$ 大家对得润接下来怎么看","有无低估市场说的算","2026-05-28 09:34:50","8460","4"
"391550251","002055","ST得润","$ST得润(SZ002055)$ 上次撤拍之后没消息了，债权人不要还钱了？","得瑞盈仓","2026-05-28 10:06:40","7655","10"
"391556923","002055","ST得润","$ST得润(SZ002055)$ 中长线持有的重点关注今年下半年业绩是否能兑现，逾期债务是不是有效解决","有无低估市场说的算","2026-05-28 10:45:05","6822","0"
"391558936","002055","ST得润","$ST得润(SZ002055)$ 只做猜想，两个天地板，第一个天地板尾盘故意打压到跌停，跌停板1.5万手全部吃光，主力做t，第二天按道理说应该直线拉升到涨停不给进入机会，但是今天涨停后不停撤单，最后砸盘，尾盘继续打压到跌停，主力意图在于我拉涨停不准跟我抢筹，抢就砸你是吗？那明天应该是开盘跌停没跑，地板又要抢筹？以后拉涨停谁还敢跟风抢筹（抢就砸死你）？涨停后开板震荡你敢不卖（不交筹码那就等着绿盘割肉）？以上是我的理解","蠢蠢的ft","2026-05-28 10:57:51","13824","3"
"391561583","002055","ST得润","$ST得润(SZ002055)$ 明天最好的剧本就是直接跌停开，然后低开高走，直接调整到位，如果小低开或者平开高走，那么后续还有大幅的调整。现在想想今天直接平开拉升，就是觉得很奇怪，一点都没震荡直接往上，感觉就是来套人的，像是游资自救行为。10点半以后，完全买盘明显弱了，早上这些环境，正常的话资金直接抱团就好了。下午大盘直线拉的时候，这货完全买盘枯竭了，反而最后跌停，明显是主力在出逃。","山古之人","2026-05-28 11:13:38","11750","1"
"391567271","002055","ST得润","$ST得润(SZ002055)$ 这个股的人可能大部分不知道自己的对手盘和队友是谁？如果按照股份来分邱家和债权人其实是你的队友，因为股价上涨对他们是有利的意味着可以高价出售股份，反之的对手盘你们应该猜到了吧！","简朴的金条小风车屋","2026-05-28 11:51:33","8178","5"
"391573382","002055","ST得润","$ST得润(SZ002055)$ 满腔热血被按着爆锤。。。","向涨","2026-05-28 12:26:54","6580","0"
"391576445","002055","ST得润","$ST得润(SZ002055)$ 邱家在整一盘大的，但留给邱家的时间也不多了。","想什么呢干就是","2026-05-28 12:44:40","7273","0"
"391578438","002055","ST得润","$ST得润(SZ002055)$ 主力这么极端的打压，是否意味着债务逾期的处理快有着落了","修心谨言wy","2026-05-28 12:55:19","11771","0"
"391579801","002055","ST得润","$ST得润(SZ002055)$ 放量是好事，不论涨跌，说明大资金开始关注这个票了，总比死气沉沉好，说明要躁动起来了，海岸线帆船的桅杆若隐若现，革命的浪潮快要开启了。","zfauir","2026-05-28 13:03:19","10773","1"
"391590663","002055","ST得润","$ST得润(SZ002055)$ 偶不明白","小y迪哥","2026-05-28 13:55:22","6247","0"
"391591967","002055","ST得润","$ST得润(SZ002055)$ 作为英特尔 Cpu socket 的连接器大家已经都科普过了，我再根据得润官网显示的高速背板连接器产品来科普一下，并和同行做个对比。","黑马挖掘机2024","2026-05-28 14:01:33","32290","15"
"391593354","002055","ST得润","$ST得润(SZ002055)$ 这公司确实有神奇之处，他的最大四家客户全部新高，他的行业同行也全部新高，你不说多高，最起码别在底部趴啊，真Tm无语，到底什么人在卖，做空又不能赚钱","股海博弈投","2026-05-28 14:08:37","15388","16"
"391598159","002055","ST得润","$ST得润(SZ002055)$ 这份26年2月份的子公司增资公告要仔细阅读，$世运电路(SH603920)$ 原实控人佘英杰对子公司的1.2亿元增资，本质上是为了给上市公司输血1.469亿元，用于上市公司继续聚焦高速连接器的业务","黑马挖掘机2024","2026-05-28 14:32:31","32734","6"
"391598877","002055","ST得润","回复@中医世: 不会的，根据我近半年的观点，我们吹的越凶，主力会砸的越凶，所以后续没有重大进展就不再分析$ST得润(SZ002055)$ 了，反正我准备长线持有到 27 年底，我就不信白衣骑士会一直不来//@中医世:回复@黑马挖掘机2024:明天买不到便宜筹码了","黑马挖掘机2024","2026-05-28 14:36:44","21858","1"
"391602411","002055","ST得润","$ST得润(SZ002055)$ 原本不想多说，看到有些人无脑吹，就感觉有点变味了，像是产业链的进来了。当前风险未完全出清，只能按困境修复，今年的市值差不多在45-60 亿区间附近，，原因有很多，1、ST、2、债务、3、诉讼赔偿、4、持续经营不确定性（ZJH的定调，这个也会后续影响摘帽的进程）。这些因素要考虑进去，只有这些痛点一个一个消除，才能慢慢的迎来估值回归，有些人无脑的拿那些头部的来比较，实在毫无逻辑可言，高速连接器占比你要对比的啊，得润传统行业低利润，影响估值的。市场不会放过一个低估值的公司的。如果你觉得他很值钱，但是却没怎么涨，那是你有些东西没看懂。机构，游资永远比我们普通散户知道的早。我们要尊重K线，散户唯一能知道的就是K线。K线隐射市场。大家买票的不要看传闻消息炒股。","山古之人","2026-05-28 14:56:33","22025","2"
"391602863","002055","ST得润","$ST得润(SZ002055)$ 你们可以查下黑马兄提供的官网这个东西，是真的技术含量非常高，如果得润能认证和量产，加上千针Cpu连接器，说实话，国内基本没有对手@黑马挖掘机2024","股海博弈投","2026-05-28 14:59:30","16684","19"
"391612219","002055","ST得润","$Arm Holdings(ARM)$ $ST得润(SZ002055)$ 新组合：Agent→CPU大增→DRAM大增→DDR5插槽与CPU Socket同步大增 → 得润电子直接、深度受益，是这条链上最硬的A股标的之一。逻辑如下：1）新组合：Agent → CPU → DRAM，到底是什么？- AI Agent（智能体）：要长上下文、要多轮记忆、要安全沙箱、要多并发任务 → CPU消耗成倍增加。- 以前AI训练：多GPU、少CPU（CPU只是配角）。- 现在AI推理/Agent：多CPU、少GPU，甚至出现“一人一Agent、一Agent多CPU”的局面。- CPU一多，DRAM（内存）必须跟着大增：- 单台服务器CPU数量↑ → 每颗CPU带的内存通道↑ → DDR5插槽数量指数级↑。- Agent长上下文：内存容量、带宽需求再翻倍。结论：DRAM增量不是简单线性，是跟着CPU+Agent一起“跳涨”。2）得润电子在这条链上的位置（最关键）得润做两件核心产品，完美卡在上游：A. CPU Socket（CPU底座）- 中国大陆唯一、全球仅4家能量产千针级（LGA1700/1851/1954）CPU Socket，且英特尔官方认证、批量供货。- 每一颗CPU必须配一个Socket，1:1刚性绑定。- Agent带来CPU爆量 → Socket订单直接爆量。B. DDR5 DIMM 插槽（内存插槽）- 国内唯一通过英特尔认证、批量供货的DDR5服务器连接器厂商。- AI服务器：DDR5容量是传统的3–4倍，插槽数量同步放大。- Agent长上下文：带宽、容量再上台阶，DDR5插槽用量再抬升。- 毛利率25%–30%，远高于传统连接器，是高毛利核心增量。3）对得润电子的实质影响（业绩+估值）（1）业绩端：直接放量、高毛利- 市场测算：- CPU Socket：2026年新增约10亿营收、4亿毛利、2亿净利。- DDR5连接器：高速连接器营收从12亿→25亿，毛利8.5亿、净利2.5亿。- 合计：连接器板块2026年净利有望达4.5亿，摘帽后估值修复空间极大。（2）预期端：彻底打开天花板- 之前市场担心：AI=GPU，得润=CPU/DDR5，受益有限。- 现在Agent逻辑：AI=CPU+DRAM，得润=CPU Socket+DDR5插槽，直接受益主赛道。- 一句话：从“边缘受益”变成“核心受益”，估值逻辑重定价。（3）国产替代+稀缺性溢价- 全球Socket市场：鸿腾+嘉泽占90%+，产能饱和，订单外溢到得润。- DDR5：国内唯一认证+量产，成本比外资低15%–20%，良率98%+。- Agent+CPU+DRAM爆发期：稀缺产能=溢价。4）总结：这个新组合对得润是“超级催化”- 链条：AI Agent → CPU数量大增 → DRAM容量/插槽大增 → CPU Socket+DDR5插槽需求爆发。- 得润：国内唯一同时卡位CPU Socket+DDR5插槽、且英特尔认证量产的标的。- 影响：业绩直接翻倍级弹性 + 估值从“传统连接器”重估为“AI高速互连龙头”。一句话：这波Agent→CPU→DRAM的新共识，对得润电子是最强的基本面催化之一，直接把它从摘帽股打成AI算力链核心标的。","一手两手哥","2026-05-28 16:18:10","13073","1"
"391612980","002055","ST得润","$ST得润(SZ002055)$黎明的那道光会越过黑暗打破一切恐惧我能找到答案哪怕要逆着光就驱散黑暗丢弃所有的负担不再孤单两个天地板，竟然让满仓单吊的我兴奋起来了让暴风雨来得更猛烈些吧我是不是病了配个图055","心中之神q","2026-05-28 16:30:01","13394","4"
"391630410","002055","ST得润","$ST得润(SZ002055)$ 你家大客户起飞了，就剩你了$戴尔科技(DELL)$","福龙一1021","2026-05-28 22:51:22","7209","0"
"391641657","002055","ST得润","$ST得润(SZ002055)$ 只要连续放量就不怕，最怕跌了开始缩量了","有无低估市场说的算","2026-05-29 00:51:08","7548","1"
"391648806","002055","ST得润","$ST得润(SZ002055)$ 今天开盘就跌停！！","端正的财经小礼貌","2026-05-29 01:23:01","6535","0"
"391649186","002055","ST得润","$ST得润(SZ002055)$ 这股有点恶心！纯属人为操作！","端正的财经小礼貌","2026-05-29 01:24:31","6782","1"
"391649868","002055","ST得润","$ST得润(SZ002055)$ 这竞价我真是看笑了","蠢蠢的ft","2026-05-29 01:26:34","7822","2"
"391655975","002055","ST得润","$ST得润(SZ002055)$ 这是第三天，又要复制前两天走势了吗？","张扬1579","2026-05-29 01:40:35","4166","0"
"391656339","002055","ST得润","$ST得润(SZ002055)$ 走势真妖，这周周线应该红不了了","威严的股票巨人","2026-05-29 01:41:17","5593","0"
"391657055","002055","ST得润","$ST得润(SZ002055)$ 看来看去，这个得润电子总觉得问题不大，这仅是从中线角度考虑。1. 控制权变更控制权肯定会变更，而且肯定会在今年内进行，可能就在最近这一两个月内发生。新进驻的实控人预期肯定比现在要强。2. 基本面情况公司有与 CPU Socket 相关的这些高速连接器业务，肯定会有一波显而易见的业务放量增长。这两个因素相叠加，就不可能是现在这个市值。","清淇一帆","2026-05-29 01:42:40","10933","2"
"391658228","002055","ST得润","$ST得润(SZ002055)$ 今天还是老套路 短线没机会的","A海宁皮草全国诚","2026-05-29 01:44:56","7665","0"
"391658276","002055","ST得润","$ST得润(SZ002055)$ 恶心吧，三天早盘追高都被套","勇者计划","2026-05-29 01:45:01","8797","6"
"391659958","002055","ST得润","$ST得润(SZ002055)$ 这下好了，st批量涨停大资金也不正眼瞧你","简朴的金条小风车屋","2026-05-29 01:48:01","6398","3"
"391662130","002055","ST得润","$ST得润(SZ002055)$ 每天开盘资金就引导往上冲，这就很奇怪","山古之人","2026-05-29 01:51:18","10382","9"
"391670152","002055","ST得润","$ST得润(SZ002055)$不等了，买 回来了","勇者计划","2026-05-29 02:04:49","9473","3"
"391674696","002055","ST得润","$ST得润(SZ002055)$ 这种走势就不是st资金跑出来的，这里有大庄，这几天的反复横跳上下拉扯就是在洗盘同时确认谁是老大。就是要告诉你要么老实点要么玩死你","馒头大米饭","2026-05-29 02:12:26","9303","2"
"391679803","002055","ST得润","$ST得润(SZ002055)$ 这个位置的德润有点性价比了","A老中医","2026-05-29 02:21:45","10318","0"
"391683930","002055","ST得润","$ST得润(SZ002055)$ 本来看好你成为真龙天子的，怎么走的不尽人意","原野555","2026-05-29 02:30:00","8844","1"
"391685377","002055","ST得润","$ST得润(SZ002055)$ 估计很多人等着下午杀到水下，乃至跌停，再加仓位","勇者计划","2026-05-29 02:32:45","11087","2"
